case_id,activity_id,timestamp
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-15 09:53:00.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-15 13:55:08.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-15 13:55:24.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-15 13:58:18.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-15 13:58:24.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-15 13:58:34.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-15 13:58:46.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-15 13:58:57.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-15 13:59:07.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-15 13:59:10.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-15 14:00:42.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-15 14:00:49.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-15 14:01:07.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-15 14:05:01.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-15 14:06:29.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-16 18:02:04.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-16 18:02:11.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-16 18:02:32.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-16 18:03:53.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-16 18:03:58.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-16 18:04:04.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-16 18:08:02.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-16 18:08:28.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-16 18:13:14.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-16 18:13:27.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-16 18:16:04.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-16 18:16:20.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-16 18:16:37.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-16 18:16:53.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-16 18:16:58.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-16 18:17:29.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-16 18:19:37.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-17 10:33:28.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-17 10:33:56.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-17 10:34:44.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-17 10:34:50.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-26 14:31:39.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-26 14:32:44.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-26 14:33:06.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-26 14:34:10.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-26 14:34:15.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-26 14:38:00.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-26 14:38:09.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-31 21:28:27.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-31 21:29:04.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-31 21:29:46.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2015-12-31 21:29:52.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2016-01-02 10:46:44.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2016-01-02 10:47:28.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2016-01-02 10:47:52.000
2090828,BPI2016_Questions_QuestionTimestampEnd,2016-01-02 11:20:54.000
733565,Werkmap message,2015-12-09 20:51:12.000
733565,WN WW,2015-12-09 10:55:00.000
733565,WN WW,2015-12-11 11:22:04.000
733565,WN WW,2015-12-23 14:17:04.000
733565,WN WW,2016-01-22 11:04:52.000
733565,WN WW,2016-01-26 14:52:41.000
733565,behandelingsduur,2016-01-12 00:00:00.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-08-11 12:49:12.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-08-11 12:49:23.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-08-11 12:49:56.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-08-11 12:50:15.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-08-11 12:59:34.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-04 16:18:01.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-04 16:18:06.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-04 16:18:52.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-04 16:19:52.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-04 16:20:06.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-04 16:21:33.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-04 17:13:39.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-04 17:13:49.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 20:38:46.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 20:40:23.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 20:40:30.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 20:40:49.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 20:42:56.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 20:43:26.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 20:50:50.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 20:50:56.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 20:51:00.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 20:51:14.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 20:51:23.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 20:51:31.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 20:51:38.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 20:52:17.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 20:52:27.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 20:56:20.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 20:56:27.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 20:56:39.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 20:58:53.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 20:59:15.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 20:59:22.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 20:59:48.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 20:59:54.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 21:00:24.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 21:00:41.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 21:01:08.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 21:01:22.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 21:01:48.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 21:03:16.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 21:04:38.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 21:05:43.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 21:05:53.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 21:06:01.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-09 21:06:06.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-10 10:35:09.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-14 13:14:12.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-14 13:14:14.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-14 13:14:46.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-14 13:14:52.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-14 13:15:02.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-14 13:15:15.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-14 13:15:18.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-14 13:15:30.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-14 13:16:04.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-14 13:16:09.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-14 13:16:42.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-14 13:16:55.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-14 13:20:54.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-14 13:21:22.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-14 13:23:02.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-14 13:23:18.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-14 14:15:54.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-14 14:16:08.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-14 14:16:12.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-14 14:16:52.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-14 14:21:57.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-14 14:22:34.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-15 10:33:55.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-15 10:34:48.000
733565,BPI2016_Questions_QuestionTimestampEnd,2015-12-15 10:35:05.000
733565,BPI2016_Questions_QuestionTimestampEnd,2016-01-12 00:59:12.000
733565,BPI2016_Questions_QuestionTimestampEnd,2016-01-12 01:00:33.000
733565,BPI2016_Questions_QuestionTimestampEnd,2016-01-12 01:00:45.000
733565,BPI2016_Questions_QuestionTimestampEnd,2016-01-12 01:00:54.000
733565,BPI2016_Questions_QuestionTimestampEnd,2016-01-12 01:01:23.000
733565,BPI2016_Questions_QuestionTimestampEnd,2016-01-12 01:01:28.000
733565,BPI2016_Questions_QuestionTimestampEnd,2016-01-12 01:01:31.000
733565,BPI2016_Questions_QuestionTimestampEnd,2016-01-12 01:01:34.000
733565,BPI2016_Questions_QuestionTimestampEnd,2016-01-12 01:01:39.000
733565,BPI2016_Questions_QuestionTimestampEnd,2016-01-12 01:01:45.000
733565,8. Versturen gegevens,2015-12-04 17:13:33.000
